1987.415.2;://www.metmuseum.org/art/collection/search/39892
1998.161;://www.metmuseum.org/art/collection/search/39894
1998.122;://www.metmuseum.org/art/collection/search/40076
2004.553.2;://www.metmuseum.org/art/collection/search/40097
1999.203;://www.metmuseum.org/art/collection/search/40098
1999.226.2;://www.metmuseum.org/art/collection/search/40099
2004.553.3;://www.metmuseum.org/art/collection/search/40100
1999.226.1;://www.metmuseum.org/art/collection/search/40101
21.175.249a, b;://www.metmuseum.org/art/collection/search/41459
1998.348;://www.metmuseum.org/art/collection/search/41900
50.145.113;://www.metmuseum.org/art/collection/search/42128
1988.104.96;://www.metmuseum.org/art/collection/search/42582
1988.104.97;://www.metmuseum.org/art/collection/search/42583
1991.453.2;://www.metmuseum.org/art/collection/search/44669
1991.453.3;://www.metmuseum.org/art/collection/search/44670
1991.453.5;://www.metmuseum.org/art/collection/search/44672
1992.164.4;://www.metmuseum.org/art/collection/search/44687
1998.414;://www.metmuseum.org/art/collection/search/45449
1998.489.1;://www.metmuseum.org/art/collection/search/49814
1998.489.2;://www.metmuseum.org/art/collection/search/49815
1998.489.3;://www.metmuseum.org/art/collection/search/49816
1998.488.1;://www.metmuseum.org/art/collection/search/49817
2004.553.1;://www.metmuseum.org/art/collection/search/49910
2001.433.52;://www.metmuseum.org/art/collection/search/50572
2001.433.53;://www.metmuseum.org/art/collection/search/50573
2001.433.58;://www.metmuseum.org/art/collection/search/50574
2001.433.8;://www.metmuseum.org/art/collection/search/50575
2001.433.46;://www.metmuseum.org/art/collection/search/50576
2001.433.47;://www.metmuseum.org/art/collection/search/50577
2001.433.84;://www.metmuseum.org/art/collection/search/50578
2001.433.85;://www.metmuseum.org/art/collection/search/50579
2001.433.3;://www.metmuseum.org/art/collection/search/50581
2001.433.60;://www.metmuseum.org/art/collection/search/50582
2001.433.51;://www.metmuseum.org/art/collection/search/50583
2001.433.55;://www.metmuseum.org/art/collection/search/50584
2001.433.2;://www.metmuseum.org/art/collection/search/50586
2001.433.7;://www.metmuseum.org/art/collection/search/50588
2001.433.6;://www.metmuseum.org/art/collection/search/50591
2001.433.5;://www.metmuseum.org/art/collection/search/50592
2001.433.14;://www.metmuseum.org/art/collection/search/50593
2001.433.33;://www.metmuseum.org/art/collection/search/50594
2001.433.72;://www.metmuseum.org/art/collection/search/50595
2001.433.73;://www.metmuseum.org/art/collection/search/50596
2001.433.64;://www.metmuseum.org/art/collection/search/50597
2001.433.61;://www.metmuseum.org/art/collection/search/50598
2001.433.69;://www.metmuseum.org/art/collection/search/50599
2001.433.70;://www.metmuseum.org/art/collection/search/50600
2001.433.66;://www.metmuseum.org/art/collection/search/50604
2001.433.67;://www.metmuseum.org/art/collection/search/50605
2001.433.65;://www.metmuseum.org/art/collection/search/50606
2001.433.62;://www.metmuseum.org/art/collection/search/50608
2001.433.50;://www.metmuseum.org/art/collection/search/50610
2001.433.54;://www.metmuseum.org/art/collection/search/50611
2001.433.78;://www.metmuseum.org/art/collection/search/50614
2001.433.79;://www.metmuseum.org/art/collection/search/50616
2001.433.15;://www.metmuseum.org/art/collection/search/50617
2001.433.16;://www.metmuseum.org/art/collection/search/50618
2001.433.19;://www.metmuseum.org/art/collection/search/50619
2001.433.17;://www.metmuseum.org/art/collection/search/50620
2001.433.24;://www.metmuseum.org/art/collection/search/50621
2001.433.25;://www.metmuseum.org/art/collection/search/50623
2001.433.41;://www.metmuseum.org/art/collection/search/50624
2001.433.42;://www.metmuseum.org/art/collection/search/50625
2001.433.22;://www.metmuseum.org/art/collection/search/50626
2001.433.23;://www.metmuseum.org/art/collection/search/50627
2001.433.26;://www.metmuseum.org/art/collection/search/50628
2001.433.20;://www.metmuseum.org/art/collection/search/50630
2001.433.21;://www.metmuseum.org/art/collection/search/50631
2001.433.29;://www.metmuseum.org/art/collection/search/50632
2001.433.30;://www.metmuseum.org/art/collection/search/50633
2001.433.34;://www.metmuseum.org/art/collection/search/50634
2001.433.31;://www.metmuseum.org/art/collection/search/50635
2001.433.43;://www.metmuseum.org/art/collection/search/50636
2001.433.35;://www.metmuseum.org/art/collection/search/50637
2001.433.36;://www.metmuseum.org/art/collection/search/50638
2001.433.10;://www.metmuseum.org/art/collection/search/50639
2001.433.27;://www.metmuseum.org/art/collection/search/50640
2001.433.12;://www.metmuseum.org/art/collection/search/50642
2001.433.44;://www.metmuseum.org/art/collection/search/50643
2001.433.45;://www.metmuseum.org/art/collection/search/50644
2001.433.32;://www.metmuseum.org/art/collection/search/50645
2001.433.37;://www.metmuseum.org/art/collection/search/50646
2001.433.39;://www.metmuseum.org/art/collection/search/50648
2001.433.40;://www.metmuseum.org/art/collection/search/50649
2001.433.81;://www.metmuseum.org/art/collection/search/50650
2001.433.82;://www.metmuseum.org/art/collection/search/50653
1999.148;://www.metmuseum.org/art/collection/search/50939
1981.398.3–.4;://www.metmuseum.org/art/collection/search/51279
2000.82;://www.metmuseum.org/art/collection/search/53472
2000.24;://www.metmuseum.org/art/collection/search/53543
1984.491.18;://www.metmuseum.org/art/collection/search/53598
1984.491.20;://www.metmuseum.org/art/collection/search/53599
1984.491.19;://www.metmuseum.org/art/collection/search/53600
1999.400;://www.metmuseum.org/art/collection/search/53684
2000.244;://www.metmuseum.org/art/collection/search/54183
2001.747;://www.metmuseum.org/art/collection/search/54184
2004.177;://www.metmuseum.org/art/collection/search/54489
14.76.8;://www.metmuseum.org/art/collection/search/54567
2000.313;://www.metmuseum.org/art/collection/search/55034
2000.321;://www.metmuseum.org/art/collection/search/55248
02.18.755;://www.metmuseum.org/art/collection/search/56203
02.18.756;://www.metmuseum.org/art/collection/search/56204
02.18.757;://www.metmuseum.org/art/collection/search/56205
02.18.758;://www.metmuseum.org/art/collection/search/56206
02.18.760a, b;://www.metmuseum.org/art/collection/search/56208
02.18.761;://www.metmuseum.org/art/collection/search/56209
02.18.762;://www.metmuseum.org/art/collection/search/56211
02.18.763;://www.metmuseum.org/art/collection/search/56218
02.18.764;://www.metmuseum.org/art/collection/search/56219
02.18.766;://www.metmuseum.org/art/collection/search/56221
02.18.767;://www.metmuseum.org/art/collection/search/56222
02.18.769;://www.metmuseum.org/art/collection/search/56224
02.18.770;://www.metmuseum.org/art/collection/search/56225
02.18.771;://www.metmuseum.org/art/collection/search/56226
02.18.772;://www.metmuseum.org/art/collection/search/56227
02.18.773;://www.metmuseum.org/art/collection/search/56228
02.18.775a, b;://www.metmuseum.org/art/collection/search/56231
02.18.776a, b;://www.metmuseum.org/art/collection/search/56232
02.18.777a–c;://www.metmuseum.org/art/collection/search/56233
02.18.778;://www.metmuseum.org/art/collection/search/56234
02.18.779;://www.metmuseum.org/art/collection/search/56236
02.18.780;://www.metmuseum.org/art/collection/search/56237
02.18.782;://www.metmuseum.org/art/collection/search/56243
02.18.783;://www.metmuseum.org/art/collection/search/56244
02.18.784;://www.metmuseum.org/art/collection/search/56245
02.18.785;://www.metmuseum.org/art/collection/search/56246
02.18.786a, b;://www.metmuseum.org/art/collection/search/56247
02.18.787;://www.metmuseum.org/art/collection/search/56248
02.18.788;://www.metmuseum.org/art/collection/search/56249
02.18.789;://www.metmuseum.org/art/collection/search/56250
02.18.790;://www.metmuseum.org/art/collection/search/56251
02.18.791;://www.metmuseum.org/art/collection/search/56252
02.18.792;://www.metmuseum.org/art/collection/search/56253
02.18.793a, b;://www.metmuseum.org/art/collection/search/56254
02.18.794a, b;://www.metmuseum.org/art/collection/search/56255
02.18.795a, b;://www.metmuseum.org/art/collection/search/56256
2001.433.76;://www.metmuseum.org/art/collection/search/56620
2001.433.77;://www.metmuseum.org/art/collection/search/56621
05.27.1a, b;://www.metmuseum.org/art/collection/search/58448
18.85.5a;://www.metmuseum.org/art/collection/search/58449
1981.371.1;://www.metmuseum.org/art/collection/search/58450
1981.371.2;://www.metmuseum.org/art/collection/search/58451
2001.445a;://www.metmuseum.org/art/collection/search/60785
2001.437;://www.metmuseum.org/art/collection/search/60789
2001.344;://www.metmuseum.org/art/collection/search/61429
1984.50;://www.metmuseum.org/art/collection/search/61918
2001.771;://www.metmuseum.org/art/collection/search/62024
2001.541;://www.metmuseum.org/art/collection/search/62150
2002.266;://www.metmuseum.org/art/collection/search/64473
2002.606;://www.metmuseum.org/art/collection/search/64485
2002.253;://www.metmuseum.org/art/collection/search/64486
2003.588;://www.metmuseum.org/art/collection/search/64487
2002.38;://www.metmuseum.org/art/collection/search/64533
2002.65a, b;://www.metmuseum.org/art/collection/search/64534
2002.37;://www.metmuseum.org/art/collection/search/64535
64.167.2;://www.metmuseum.org/art/collection/search/64839
64.167.3;://www.metmuseum.org/art/collection/search/64840
64.167.4;://www.metmuseum.org/art/collection/search/64841
64.167.5;://www.metmuseum.org/art/collection/search/64842
64.167.6;://www.metmuseum.org/art/collection/search/64843
64.167.7;://www.metmuseum.org/art/collection/search/64844
64.167.8;://www.metmuseum.org/art/collection/search/64845
64.167.9;://www.metmuseum.org/art/collection/search/64846
64.167.10;://www.metmuseum.org/art/collection/search/64847
64.167.11;://www.metmuseum.org/art/collection/search/64848
64.167.12;://www.metmuseum.org/art/collection/search/64849
64.167.13;://www.metmuseum.org/art/collection/search/64850
64.167.14;://www.metmuseum.org/art/collection/search/64851
64.167.15;://www.metmuseum.org/art/collection/search/64852
2002.176;://www.metmuseum.org/art/collection/search/64890
2002.177;://www.metmuseum.org/art/collection/search/64891
2002.178;://www.metmuseum.org/art/collection/search/64892
2002.179;://www.metmuseum.org/art/collection/search/64893
2002.349;://www.metmuseum.org/art/collection/search/65002
2002.411;://www.metmuseum.org/art/collection/search/65003
2003.15;://www.metmuseum.org/art/collection/search/65009
2004.173;://www.metmuseum.org/art/collection/search/65010
2003.457;://www.metmuseum.org/art/collection/search/65011
2003.143;://www.metmuseum.org/art/collection/search/65379
2003.177;://www.metmuseum.org/art/collection/search/65576
2003.165;://www.metmuseum.org/art/collection/search/65584
2003.238;://www.metmuseum.org/art/collection/search/65590
2003.178a, b;://www.metmuseum.org/art/collection/search/65594
2003.375;://www.metmuseum.org/art/collection/search/65595
44.71.2;://www.metmuseum.org/art/collection/search/69670
51.128;://www.metmuseum.org/art/collection/search/69963
1975.208a–c;://www.metmuseum.org/art/collection/search/70582
1979.104;://www.metmuseum.org/art/collection/search/70636
1980.534;://www.metmuseum.org/art/collection/search/70657
2004.45;://www.metmuseum.org/art/collection/search/72361
2003.593.4;://www.metmuseum.org/art/collection/search/72384
2004.63;://www.metmuseum.org/art/collection/search/72392
2004.367;://www.metmuseum.org/art/collection/search/72545
2004.398;://www.metmuseum.org/art/collection/search/72571
2004.408;://www.metmuseum.org/art/collection/search/72573
2004.403;://www.metmuseum.org/art/collection/search/72589
2004.466;://www.metmuseum.org/art/collection/search/72598
2005.60;://www.metmuseum.org/art/collection/search/72605
2005.35;://www.metmuseum.org/art/collection/search/72629
2005.436.1a, b;://www.metmuseum.org/art/collection/search/72663
2005.342;://www.metmuseum.org/art/collection/search/72719
2005.360;://www.metmuseum.org/art/collection/search/72720
2005.361;://www.metmuseum.org/art/collection/search/72721
2005.341;://www.metmuseum.org/art/collection/search/72732
2005.407;://www.metmuseum.org/art/collection/search/72747
2005.256;://www.metmuseum.org/art/collection/search/72748
2005.370;://www.metmuseum.org/art/collection/search/72752
31.82.4;://www.metmuseum.org/art/collection/search/72821
2005.373;://www.metmuseum.org/art/collection/search/72824
20.120.271;://www.metmuseum.org/art/collection/search/73135
26.91;://www.metmuseum.org/art/collection/search/73136
31.82.2;://www.metmuseum.org/art/collection/search/73137
32.100.462;://www.metmuseum.org/art/collection/search/73138
59.92;://www.metmuseum.org/art/collection/search/73140
1983.494.11;://www.metmuseum.org/art/collection/search/73141
2006.33;://www.metmuseum.org/art/collection/search/73148
2006.5;://www.metmuseum.org/art/collection/search/73149
2005.436.2;://www.metmuseum.org/art/collection/search/73169
2006.127;://www.metmuseum.org/art/collection/search/73183
2006.218;://www.metmuseum.org/art/collection/search/73214
2006.312;://www.metmuseum.org/art/collection/search/73258
2006.475;://www.metmuseum.org/art/collection/search/73260
2006.451;://www.metmuseum.org/art/collection/search/73261
2006.239;://www.metmuseum.org/art/collection/search/73295
2006.240;://www.metmuseum.org/art/collection/search/73296
2006.313;://www.metmuseum.org/art/collection/search/73309
2007.49.213a–c;://www.metmuseum.org/art/collection/search/73503
2007.49.250;://www.metmuseum.org/art/collection/search/73541
2007.305;://www.metmuseum.org/art/collection/search/73597
2006.458;://www.metmuseum.org/art/collection/search/73600
2007.358;://www.metmuseum.org/art/collection/search/73824
2007.480.2;://www.metmuseum.org/art/collection/search/74100
2010.55;://www.metmuseum.org/art/collection/search/74421
2010.56;://www.metmuseum.org/art/collection/search/74423
2010.57;://www.metmuseum.org/art/collection/search/74424
16.133.2a–j;://www.metmuseum.org/art/collection/search/74425
2008.163;://www.metmuseum.org/art/collection/search/74475
2008.279;://www.metmuseum.org/art/collection/search/74501
2008.271;://www.metmuseum.org/art/collection/search/74502
2008.359.3;://www.metmuseum.org/art/collection/search/74648
2008.359.4;://www.metmuseum.org/art/collection/search/74649
2008.359.5;://www.metmuseum.org/art/collection/search/74650
2008.359.6;://www.metmuseum.org/art/collection/search/74651
2008.359.7;://www.metmuseum.org/art/collection/search/74652
2008.359.8;://www.metmuseum.org/art/collection/search/74653
2008.359.9;://www.metmuseum.org/art/collection/search/74656
2008.359.10;://www.metmuseum.org/art/collection/search/74657
2008.359.11;://www.metmuseum.org/art/collection/search/74658
2008.359.12;://www.metmuseum.org/art/collection/search/74659
2008.359.13;://www.metmuseum.org/art/collection/search/74660
2008.359.14;://www.metmuseum.org/art/collection/search/74661
2008.359.15;://www.metmuseum.org/art/collection/search/74662
2008.359.16;://www.metmuseum.org/art/collection/search/74668
2008.359.17;://www.metmuseum.org/art/collection/search/74669
2008.359.18;://www.metmuseum.org/art/collection/search/74670
2008.359.19;://www.metmuseum.org/art/collection/search/74671
2008.359.20;://www.metmuseum.org/art/collection/search/74672
2008.359.21;://www.metmuseum.org/art/collection/search/74673
2008.359.22;://www.metmuseum.org/art/collection/search/74674
2008.359.23;://www.metmuseum.org/art/collection/search/74675
2008.359.24;://www.metmuseum.org/art/collection/search/74677
2008.359.25;://www.metmuseum.org/art/collection/search/74679
2008.359.26;://www.metmuseum.org/art/collection/search/74680
2008.359.27;://www.metmuseum.org/art/collection/search/74681
2008.359.28;://www.metmuseum.org/art/collection/search/74682
2008.359.29;://www.metmuseum.org/art/collection/search/74683
2008.359.30;://www.metmuseum.org/art/collection/search/74685
2008.359.31;://www.metmuseum.org/art/collection/search/74686
2008.359.32;://www.metmuseum.org/art/collection/search/74687
2008.359.33;://www.metmuseum.org/art/collection/search/74688
2008.359.34;://www.metmuseum.org/art/collection/search/74691
2008.359.35;://www.metmuseum.org/art/collection/search/74692
2008.359.36;://www.metmuseum.org/art/collection/search/74696
2008.359.37;://www.metmuseum.org/art/collection/search/74698
2008.359.38;://www.metmuseum.org/art/collection/search/74701
2008.359.39;://www.metmuseum.org/art/collection/search/74705
2008.359.40;://www.metmuseum.org/art/collection/search/74708
2008.359.41;://www.metmuseum.org/art/collection/search/74710
2008.359.42;://www.metmuseum.org/art/collection/search/74715
2008.359.43;://www.metmuseum.org/art/collection/search/74716
2008.359.44;://www.metmuseum.org/art/collection/search/74719
2008.359.45;://www.metmuseum.org/art/collection/search/74721
2008.359.46;://www.metmuseum.org/art/collection/search/74725
2008.359.47;://www.metmuseum.org/art/collection/search/74726
2008.359.48;://www.metmuseum.org/art/collection/search/74728
2008.359.49;://www.metmuseum.org/art/collection/search/74729
2008.359.50;://www.metmuseum.org/art/collection/search/74730
2008.359.51;://www.metmuseum.org/art/collection/search/74733
2008.359.52;://www.metmuseum.org/art/collection/search/74736
2008.359.53;://www.metmuseum.org/art/collection/search/74739
2008.359.54;://www.metmuseum.org/art/collection/search/74741
2008.359.55;://www.metmuseum.org/art/collection/search/74743
2008.359.56;://www.metmuseum.org/art/collection/search/74744
2008.359.57;://www.metmuseum.org/art/collection/search/74749
2008.359.58;://www.metmuseum.org/art/collection/search/74750
2008.359.1;://www.metmuseum.org/art/collection/search/74752
2008.359.2;://www.metmuseum.org/art/collection/search/74753
18.85.5b;://www.metmuseum.org/art/collection/search/74846
52.93.2;://www.metmuseum.org/art/collection/search/74847
55.121.36.2;://www.metmuseum.org/art/collection/search/74850
55.121.36.3;://www.metmuseum.org/art/collection/search/74851
55.121.36.4;://www.metmuseum.org/art/collection/search/74852
55.121.36.5;://www.metmuseum.org/art/collection/search/74853
55.121.36.6;://www.metmuseum.org/art/collection/search/74854
55.121.36.7;://www.metmuseum.org/art/collection/search/74855
55.121.36.8;://www.metmuseum.org/art/collection/search/74856
55.121.36.9;://www.metmuseum.org/art/collection/search/74857
55.121.36.10;://www.metmuseum.org/art/collection/search/74858
55.121.36.11;://www.metmuseum.org/art/collection/search/74859
55.121.36.12;://www.metmuseum.org/art/collection/search/74860
55.121.36.13;://www.metmuseum.org/art/collection/search/74861
55.121.36.14;://www.metmuseum.org/art/collection/search/74862
55.121.36.15;://www.metmuseum.org/art/collection/search/74863
55.121.36.16;://www.metmuseum.org/art/collection/search/74864
55.121.36.17;://www.metmuseum.org/art/collection/search/74865
55.121.36.18;://www.metmuseum.org/art/collection/search/74866
55.121.36.19;://www.metmuseum.org/art/collection/search/74867
55.121.36.20;://www.metmuseum.org/art/collection/search/74868
55.121.36.21;://www.metmuseum.org/art/collection/search/74869
55.121.36.22;://www.metmuseum.org/art/collection/search/74870
55.121.36.23;://www.metmuseum.org/art/collection/search/74871
55.121.36.24;://www.metmuseum.org/art/collection/search/74872
55.121.36.25;://www.metmuseum.org/art/collection/search/74873
55.121.36.26;://www.metmuseum.org/art/collection/search/74874
1984.496.33b;://www.metmuseum.org/art/collection/search/74883
1986.25.2;://www.metmuseum.org/art/collection/search/74884
1986.25.3;://www.metmuseum.org/art/collection/search/74885
1986.25.4;://www.metmuseum.org/art/collection/search/74886
1986.25.5;://www.metmuseum.org/art/collection/search/74887
1986.25.6;://www.metmuseum.org/art/collection/search/74888
1985.400.2;://www.metmuseum.org/art/collection/search/74889
1985.400.3;://www.metmuseum.org/art/collection/search/74890
1985.400.4;://www.metmuseum.org/art/collection/search/74891
1985.400.5;://www.metmuseum.org/art/collection/search/74892
1985.400.6;://www.metmuseum.org/art/collection/search/74893
1985.400.7;://www.metmuseum.org/art/collection/search/74894
1985.400.8;://www.metmuseum.org/art/collection/search/74895
1985.400.9;://www.metmuseum.org/art/collection/search/74896
1985.400.10;://www.metmuseum.org/art/collection/search/74897
1985.400.11;://www.metmuseum.org/art/collection/search/74898
1985.400.12;://www.metmuseum.org/art/collection/search/74899
1985.400.13;://www.metmuseum.org/art/collection/search/74900
1985.400.14;://www.metmuseum.org/art/collection/search/74901
2001.445b;://www.metmuseum.org/art/collection/search/74902
2001.445c;://www.metmuseum.org/art/collection/search/74903
2001.445d;://www.metmuseum.org/art/collection/search/74904
2001.445e;://www.metmuseum.org/art/collection/search/74905
2001.445f;://www.metmuseum.org/art/collection/search/74906
2001.445g;://www.metmuseum.org/art/collection/search/74907
2001.445h;://www.metmuseum.org/art/collection/search/74908
2001.445i;://www.metmuseum.org/art/collection/search/74909
2001.445j;://www.metmuseum.org/art/collection/search/74910
2001.445k;://www.metmuseum.org/art/collection/search/74911
2001.445l;://www.metmuseum.org/art/collection/search/74912
55.121.38.2;://www.metmuseum.org/art/collection/search/74977
55.121.38.3;://www.metmuseum.org/art/collection/search/74978
55.121.38.4;://www.metmuseum.org/art/collection/search/74979
55.121.38.5;://www.metmuseum.org/art/collection/search/74980
55.121.38.6;://www.metmuseum.org/art/collection/search/74981
55.121.38.7;://www.metmuseum.org/art/collection/search/74982
55.121.38.8;://www.metmuseum.org/art/collection/search/74983
55.121.38.9;://www.metmuseum.org/art/collection/search/74984
55.121.38.10;://www.metmuseum.org/art/collection/search/74985
55.121.38.11;://www.metmuseum.org/art/collection/search/74986
55.121.38.12;://www.metmuseum.org/art/collection/search/74987
55.121.38.13;://www.metmuseum.org/art/collection/search/74988
55.121.38.14;://www.metmuseum.org/art/collection/search/74989
55.121.38.15;://www.metmuseum.org/art/collection/search/74990
55.121.38.16;://www.metmuseum.org/art/collection/search/74991
55.121.38.17;://www.metmuseum.org/art/collection/search/74992
55.121.38.18;://www.metmuseum.org/art/collection/search/74993
55.121.38.19;://www.metmuseum.org/art/collection/search/74994
55.121.38.20;://www.metmuseum.org/art/collection/search/74995
55.121.38.21;://www.metmuseum.org/art/collection/search/74996
55.121.38.22;://www.metmuseum.org/art/collection/search/74997
55.121.38.23;://www.metmuseum.org/art/collection/search/74998
55.121.38.24;://www.metmuseum.org/art/collection/search/74999
55.121.38.25;://www.metmuseum.org/art/collection/search/75000
55.121.38.26;://www.metmuseum.org/art/collection/search/75001
55.121.38.27;://www.metmuseum.org/art/collection/search/75002
55.121.38.28;://www.metmuseum.org/art/collection/search/75003
55.121.38.29;://www.metmuseum.org/art/collection/search/75004
55.121.38.30;://www.metmuseum.org/art/collection/search/75005
55.121.38.31;://www.metmuseum.org/art/collection/search/75006
55.121.38.32;://www.metmuseum.org/art/collection/search/75007
55.121.38.33;://www.metmuseum.org/art/collection/search/75008
55.121.38.34;://www.metmuseum.org/art/collection/search/75009
55.121.38.35;://www.metmuseum.org/art/collection/search/75010
55.121.38.36;://www.metmuseum.org/art/collection/search/75011
55.121.38.37;://www.metmuseum.org/art/collection/search/75012
55.121.38.38;://www.metmuseum.org/art/collection/search/75013
55.121.38.39;://www.metmuseum.org/art/collection/search/75014
55.121.38.40;://www.metmuseum.org/art/collection/search/75015
55.121.38.41;://www.metmuseum.org/art/collection/search/75016
55.121.38.42;://www.metmuseum.org/art/collection/search/75017
55.121.38.43;://www.metmuseum.org/art/collection/search/75018
55.121.38.44;://www.metmuseum.org/art/collection/search/75019
55.121.38.45;://www.metmuseum.org/art/collection/search/75020
55.121.38.46;://www.metmuseum.org/art/collection/search/75021
55.121.38.47;://www.metmuseum.org/art/collection/search/75022
55.121.38.48;://www.metmuseum.org/art/collection/search/75023
55.121.38.49;://www.metmuseum.org/art/collection/search/75024
55.121.38.50;://www.metmuseum.org/art/collection/search/75025
55.121.38.51;://www.metmuseum.org/art/collection/search/75026
55.121.38.52;://www.metmuseum.org/art/collection/search/75027
55.121.38.53;://www.metmuseum.org/art/collection/search/75028
55.121.38.54;://www.metmuseum.org/art/collection/search/75029
55.121.38.55;://www.metmuseum.org/art/collection/search/75030
55.121.38.56;://www.metmuseum.org/art/collection/search/75031
55.121.38.57;://www.metmuseum.org/art/collection/search/75032
55.121.38.58;://www.metmuseum.org/art/collection/search/75033
55.121.38.59;://www.metmuseum.org/art/collection/search/75034
55.121.38.60;://www.metmuseum.org/art/collection/search/75035
55.121.38.61;://www.metmuseum.org/art/collection/search/75036
55.121.38.62;://www.metmuseum.org/art/collection/search/75037
55.121.38.63;://www.metmuseum.org/art/collection/search/75038
55.121.38.64;://www.metmuseum.org/art/collection/search/75039
55.121.38.65;://www.metmuseum.org/art/collection/search/75040
55.121.38.66;://www.metmuseum.org/art/collection/search/75041
55.121.38.67;://www.metmuseum.org/art/collection/search/75042
55.121.38.68;://www.metmuseum.org/art/collection/search/75043
55.121.38.69;://www.metmuseum.org/art/collection/search/75044
55.121.38.70;://www.metmuseum.org/art/collection/search/75045
55.121.38.71;://www.metmuseum.org/art/collection/search/75046
55.121.38.72;://www.metmuseum.org/art/collection/search/75047
55.121.38.73;://www.metmuseum.org/art/collection/search/75048
55.121.38.74;://www.metmuseum.org/art/collection/search/75049
55.121.38.75;://www.metmuseum.org/art/collection/search/75050
55.121.38.76;://www.metmuseum.org/art/collection/search/75051
55.121.38.77;://www.metmuseum.org/art/collection/search/75052
55.121.38.78;://www.metmuseum.org/art/collection/search/75053
55.121.38.79;://www.metmuseum.org/art/collection/search/75054
55.121.38.80;://www.metmuseum.org/art/collection/search/75055
55.121.38.81;://www.metmuseum.org/art/collection/search/75056
55.121.38.82;://www.metmuseum.org/art/collection/search/75057
55.121.38.83;://www.metmuseum.org/art/collection/search/75058
55.121.38.84;://www.metmuseum.org/art/collection/search/75059
55.121.38.85;://www.metmuseum.org/art/collection/search/75060
55.121.38.86;://www.metmuseum.org/art/collection/search/75061
55.121.38.87;://www.metmuseum.org/art/collection/search/75062
55.121.38.88;://www.metmuseum.org/art/collection/search/75063
55.121.38.89;://www.metmuseum.org/art/collection/search/75064
55.121.38.90;://www.metmuseum.org/art/collection/search/75065
55.121.38.91;://www.metmuseum.org/art/collection/search/75066
55.121.38.92;://www.metmuseum.org/art/collection/search/75067
55.121.38.93;://www.metmuseum.org/art/collection/search/75068
55.121.38.94;://www.metmuseum.org/art/collection/search/75069
55.121.38.95;://www.metmuseum.org/art/collection/search/75070
55.121.38.96;://www.metmuseum.org/art/collection/search/75071
55.121.38.97;://www.metmuseum.org/art/collection/search/75072
55.121.38.98;://www.metmuseum.org/art/collection/search/75073
55.121.38.99;://www.metmuseum.org/art/collection/search/75074
55.121.38.100;://www.metmuseum.org/art/collection/search/75075
55.121.38.101;://www.metmuseum.org/art/collection/search/75076
55.121.38.102;://www.metmuseum.org/art/collection/search/75077
55.121.38.103;://www.metmuseum.org/art/collection/search/75078
55.121.38.104;://www.metmuseum.org/art/collection/search/75079
55.121.38.105;://www.metmuseum.org/art/collection/search/75080
55.121.38.106;://www.metmuseum.org/art/collection/search/75081
55.121.38.107;://www.metmuseum.org/art/collection/search/75082
55.121.38.108;://www.metmuseum.org/art/collection/search/75083
57.51.38.2;://www.metmuseum.org/art/collection/search/75084
57.51.38.3;://www.metmuseum.org/art/collection/search/75085
57.51.38.4;://www.metmuseum.org/art/collection/search/75086
57.51.38.5;://www.metmuseum.org/art/collection/search/75087
57.51.38.6;://www.metmuseum.org/art/collection/search/75088
57.51.38.7;://www.metmuseum.org/art/collection/search/75089
57.51.38.8;://www.metmuseum.org/art/collection/search/75090
57.51.38.9;://www.metmuseum.org/art/collection/search/75091
57.51.38.10;://www.metmuseum.org/art/collection/search/75092
57.51.38.11;://www.metmuseum.org/art/collection/search/75093
57.51.38.12;://www.metmuseum.org/art/collection/search/75094
57.51.38.13;://www.metmuseum.org/art/collection/search/75095
57.51.38.14;://www.metmuseum.org/art/collection/search/75096
57.51.38.15;://www.metmuseum.org/art/collection/search/75097
57.51.38.16;://www.metmuseum.org/art/collection/search/75098
57.51.38.17;://www.metmuseum.org/art/collection/search/75099
57.51.38.18;://www.metmuseum.org/art/collection/search/75100
57.51.38.19;://www.metmuseum.org/art/collection/search/75101
57.51.38.20;://www.metmuseum.org/art/collection/search/75102
57.51.38.21;://www.metmuseum.org/art/collection/search/75103
57.51.38.22;://www.metmuseum.org/art/collection/search/75104
57.51.38.23;://www.metmuseum.org/art/collection/search/75105
57.51.38.24;://www.metmuseum.org/art/collection/search/75106
57.51.38.25;://www.metmuseum.org/art/collection/search/75107
57.51.38.26;://www.metmuseum.org/art/collection/search/75108
57.51.38.27;://www.metmuseum.org/art/collection/search/75109
57.51.38.28;://www.metmuseum.org/art/collection/search/75110
57.51.38.29;://www.metmuseum.org/art/collection/search/75111
57.51.38.30;://www.metmuseum.org/art/collection/search/75112
57.51.38.31;://www.metmuseum.org/art/collection/search/75113
57.51.38.32;://www.metmuseum.org/art/collection/search/75114
57.51.38.33;://www.metmuseum.org/art/collection/search/75115
57.51.38.34;://www.metmuseum.org/art/collection/search/75116
57.51.38.35;://www.metmuseum.org/art/collection/search/75117
57.51.38.36;://www.metmuseum.org/art/collection/search/75118
57.51.38.37;://www.metmuseum.org/art/collection/search/75119
57.51.38.38;://www.metmuseum.org/art/collection/search/75120
57.51.38.39;://www.metmuseum.org/art/collection/search/75121
57.51.38.40;://www.metmuseum.org/art/collection/search/75122
